action,operation,operation_price,operation_stop_price,operation_end_type,unix,date,price,base,quote,debt_base,total_quote,gain,run_unix,run_date
COVER,BUY,228.61999512,-1.0,0,1725033600,2024-08-30 16:00:00,228.61999512,0.0,11475.405282659995,0.0,11475.40528266,0.14754,1725033600,2024-08-30 16:00:00
LONG,BUY,228.61999512,205.75799561,0,1725033600,2024-08-30 16:00:00,228.61999512,50.19423291,0.0,0.0,11475.40528294,0.14754,1725033600,2024-08-30 16:00:00
CLOSE,SELL,226.16000366,-1.0,0,1725372000,2024-09-03 14:00:00,226.16000366,0.0,11351.92789864,0.0,11351.92789864,0.13519,1725372000,2024-09-03 14:00:00
LONG,BUY,225.30999756,202.7789978,0,1725373800,2024-09-03 14:30:00,225.30999756,50.38359603,0.0,0.0,11351.92789858,0.13519,1725373800,2024-09-03 14:30:00
CLOSE,SELL,223.64500427,-1.0,0,1725375600,2024-09-03 15:00:00,223.64500427,0.0,11268.03954927,0.0,11268.03954927,0.1268,1725375600,2024-09-03 15:00:00
SHORT,SELL,223.64500427,246.0095047,0,1725375600,2024-09-03 15:00:00,223.64500427,0.0,22536.07909854,50.38359603,11268.03954927,0.1268,1725375600,2024-09-03 15:00:00
COVER,BUY,223.85499573,-1.0,0,1725377400,2024-09-03 15:30:00,223.85499573,0.0,11257.459424380002,0.0,11257.45942438,0.12575,1725377400,2024-09-03 15:30:00
LONG,BUY,223.85499573,201.46949616,0,1725377400,2024-09-03 15:30:00,223.85499573,50.28906944,0.0,0.0,11257.45942476,0.12575,1725377400,2024-09-03 15:30:00
CLOSE,SELL,222.13000488,-1.0,0,1725388200,2024-09-03 18:30:00,222.13000488,0.0,11170.71124012,0.0,11170.71124012,0.11707,1725388200,2024-09-03 18:30:00
SHORT,SELL,222.13000488,244.34300537,0,1725388200,2024-09-03 18:30:00,222.13000488,0.0,22341.42248024,50.28906944,11170.71124012,0.11707,1725388200,2024-09-03 18:30:00
COVER,BUY,222.44999695,-1.0,0,1725391800,2024-09-03 19:30:00,222.44999695,0.0,11154.619136689998,0.0,11154.61913669,0.11546,1725391800,2024-09-03 19:30:00
SHORT,SELL,222.75,245.025,0,1725393600,2024-09-03 20:00:00,222.75,0.0,22309.238273379997,50.07685359,11154.61913621,0.11546,1725393600,2024-09-03 20:00:00
COVER,BUY,218.63499451,-1.0,0,1725460200,2024-09-04 14:30:00,218.63499451,0.0,11360.685663649996,0.0,11360.68566365,0.13607,1725460200,2024-09-04 14:30:00
LONG,BUY,218.63499451,196.77149506,0,1725460200,2024-09-04 14:30:00,218.63499451,51.96188144,0.0,0.0,11360.68566336,0.13607,1725460200,2024-09-04 14:30:00
CLOSE,SELL,219.44999695,-1.0,0,1725462000,2024-09-04 15:00:00,219.44999695,0.0,11403.03472352,0.0,11403.03472352,0.1403,1725462000,2024-09-04 15:00:00
SHORT,SELL,219.44999695,241.39499665,0,1725462000,2024-09-04 15:00:00,219.44999695,0.0,22806.06944704,51.96188144,11403.03472352,0.1403,1725462000,2024-09-04 15:00:00
COVER,BUY,224.71000671,-1.0,0,1725544800,2024-09-05 14:00:00,224.71000671,0.0,11129.714719990001,0.0,11129.71471999,0.11297,1725544800,2024-09-05 14:00:00
LONG,BUY,224.71000671,202.23900604,0,1725544800,2024-09-05 14:00:00,224.71000671,49.52923496,0.0,0.0,11129.7147202,0.11297,1725544800,2024-09-05 14:00:00
CLOSE,SELL,222.47999573,-1.0,0,1725550200,2024-09-05 15:30:00,222.47999573,0.0,11019.26398241,0.0,11019.26398241,0.10193,1725550200,2024-09-05 15:30:00
SHORT,SELL,222.47999573,244.7279953,0,1725550200,2024-09-05 15:30:00,222.47999573,0.0,22038.52796482,49.52923496,11019.26398241,0.10193,1725550200,2024-09-05 15:30:00
COVER,BUY,223.33059692,-1.0,0,1725561000,2024-09-05 18:30:00,223.33059692,0.0,10977.134356210001,0.0,10977.13435621,0.09771,1725561000,2024-09-05 18:30:00
SHORT,SELL,224.07000732,246.47700805,0,1725631200,2024-09-06 14:00:00,224.07000732,0.0,21954.268712420002,48.98975319,10977.13435653,0.09771,1725631200,2024-09-06 14:00:00
COVER,BUY,220.97999573,-1.0,0,1725643800,2024-09-06 17:30:00,220.97999573,0.0,11128.513261680002,0.0,11128.51326168,0.11285,1725643800,2024-09-06 17:30:00
LONG,BUY,220.97999573,198.88199616,0,1725643800,2024-09-06 17:30:00,220.97999573,50.35982205,0.0,0.0,11128.51326157,0.11285,1725643800,2024-09-06 17:30:00
CLOSE,SELL,221.05999756,-1.0,0,1725651000,2024-09-06 19:30:00,221.05999756,0.0,11132.5421395,0.0,11132.5421395,0.11325,1725651000,2024-09-06 19:30:00
SHORT,SELL,221.05999756,243.16599732,0,1725651000,2024-09-06 19:30:00,221.05999756,0.0,22265.084279,50.35982205,11132.5421395,0.11325,1725651000,2024-09-06 19:30:00
COVER,BUY,218.875,-1.0,0,1725892200,2024-09-09 14:30:00,218.875,0.0,11242.57822781,0.0,11242.57822781,0.12426,1725892200,2024-09-09 14:30:00
LONG,BUY,218.875,196.9875,0,1725892200,2024-09-09 14:30:00,218.875,51.36529173,0.0,0.0,11242.5782274,0.12426,1725892200,2024-09-09 14:30:00
CLOSE,SELL,217.19999695,-1.0,0,1725894000,2024-09-09 15:00:00,217.19999695,0.0,11156.54120709,0.0,11156.54120709,0.11565,1725894000,2024-09-09 15:00:00
SHORT,SELL,217.19999695,238.91999665,0,1725894000,2024-09-09 15:00:00,217.19999695,0.0,22313.08241418,51.36529173,11156.54120709,0.11565,1725894000,2024-09-09 15:00:00
COVER,BUY,218.96000671,-1.0,0,1725895800,2024-09-09 15:30:00,218.96000671,0.0,11066.13779232,0.0,11066.13779232,0.10661,1725895800,2024-09-09 15:30:00
LONG,BUY,218.96000671,197.06400604,0,1725895800,2024-09-09 15:30:00,218.96000671,50.53953897,0.0,0.0,11066.13779199,0.10661,1725895800,2024-09-09 15:30:00
CLOSE,SELL,219.91000366,-1.0,0,1725897600,2024-09-09 16:00:00,219.91000366,0.0,11114.15019987,0.0,11114.15019987,0.11142,1725897600,2024-09-09 16:00:00
SHORT,SELL,219.91000366,241.90100403,0,1725897600,2024-09-09 16:00:00,219.91000366,0.0,22228.30039974,50.53953897,11114.15019987,0.11142,1725897600,2024-09-09 16:00:00
COVER,BUY,219.16940308,-1.0,0,1725904800,2024-09-09 18:00:00,219.16940308,0.0,11151.579811750002,0.0,11151.57981175,0.11516,1725904800,2024-09-09 18:00:00
LONG,BUY,217.16999817,195.45299835,0,1725906600,2024-09-09 18:30:00,217.16999817,51.3495414,0.0,0.0,11151.57981187,0.11516,1725906600,2024-09-09 18:30:00
CLOSE,SELL,219.15989685,-1.0,0,1725980400,2024-09-10 15:00:00,219.15989685,0.0,11253.76019652,0.0,11253.76019652,0.12538,1725980400,2024-09-10 15:00:00
LONG,BUY,218.33999634,196.50599671,0,1725984000,2024-09-10 16:00:00,218.33999634,51.54236688,0.0,0.0,11253.76019593,0.12538,1725984000,2024-09-10 16:00:00
CLOSE,SELL,222.86999512,-1.0,0,1726171200,2024-09-12 20:00:00,222.86999512,0.0,11487.24705502,0.0,11487.24705502,0.14872,1726171200,2024-09-12 20:00:00
SHORT,SELL,222.86999512,245.15699463,0,1726171200,2024-09-12 20:00:00,222.86999512,0.0,22974.49411004,51.54236688,11487.24705502,0.14872,1726171200,2024-09-12 20:00:00
COVER,BUY,223.16000366,-1.0,0,1726239600,2024-09-13 15:00:00,223.16000366,0.0,11472.299328449999,0.0,11472.29932845,0.14723,1726239600,2024-09-13 15:00:00
LONG,BUY,223.16000366,200.84400329,0,1726239600,2024-09-13 15:00:00,223.16000366,51.40840267,0.0,0.0,11472.29932799,0.14723,1726239600,2024-09-13 15:00:00
CLOSE,SELL,223.54499817,-1.0,0,1726241400,2024-09-13 15:30:00,223.54499817,0.0,11492.09128079,0.0,11492.09128079,0.14921,1726241400,2024-09-13 15:30:00
SHORT,SELL,223.54499817,245.89949799,0,1726241400,2024-09-13 15:30:00,223.54499817,0.0,22984.18256158,51.40840267,11492.09128079,0.14921,1726241400,2024-09-13 15:30:00
COVER,BUY,223.31010437,-1.0,0,1726245000,2024-09-13 16:30:00,223.31010437,0.0,11504.16679585,0.0,11504.16679585,0.15042,1726245000,2024-09-13 16:30:00
LONG,BUY,223.31010437,200.97909393,0,1726245000,2024-09-13 16:30:00,223.31010437,51.51655286,0.0,0.0,11504.16679595,0.15042,1726245000,2024-09-13 16:30:00
CLOSE,SELL,222.53399658,-1.0,0,1726255800,2024-09-13 19:30:00,222.53399658,0.0,11464.18439796,0.0,11464.18439796,0.14642,1726255800,2024-09-13 19:30:00
LONG,BUY,222.46000671,200.21400604,0,1726257600,2024-09-13 20:00:00,222.46000671,51.53368719,0.0,0.0,11464.18439808,0.14642,1726257600,2024-09-13 20:00:00
CLOSE,SELL,215.19500732,-1.0,0,1726495200,2024-09-16 14:00:00,215.19500732,0.0,11089.79219208,0.0,11089.79219208,0.10898,1726495200,2024-09-16 14:00:00
SHORT,SELL,216.5565033,238.21215363,0,1726500600,2024-09-16 15:30:00,216.5565033,0.0,22179.58438416,51.20969365,11089.79219225,0.10898,1726500600,2024-09-16 15:30:00
COVER,BUY,215.96499634,-1.0,0,1726507800,2024-09-16 17:30:00,215.96499634,0.0,11120.08308247,0.0,11120.08308247,0.11201,1726507800,2024-09-16 17:30:00
LONG,BUY,215.96499634,194.36849671,0,1726507800,2024-09-16 17:30:00,215.96499634,51.49021032,0.0,0.0,11120.0830833,0.11201,1726507800,2024-09-16 17:30:00
CLOSE,SELL,219.19999695,-1.0,0,1726668000,2024-09-18 14:00:00,219.19999695,0.0,11286.6539451,0.0,11286.6539451,0.12867,1726668000,2024-09-18 14:00:00
SHORT,SELL,219.19999695,241.11999665,0,1726668000,2024-09-18 14:00:00,219.19999695,0.0,22573.3078902,51.49021032,11286.6539451,0.12867,1726668000,2024-09-18 14:00:00
COVER,BUY,220.73500061,-1.0,0,1726669800,2024-09-18 14:30:00,220.73500061,0.0,11207.61628381,0.0,11207.61628381,0.12076,1726669800,2024-09-18 14:30:00
LONG,BUY,220.92999268,198.83699341,0,1726671600,2024-09-18 15:00:00,220.92999268,50.72926563,0.0,0.0,11207.6162843,0.12076,1726671600,2024-09-18 15:00:00
CLOSE,SELL,221.5,-1.0,0,1726687800,2024-09-18 19:30:00,221.5,0.0,11236.53233705,0.0,11236.53233705,0.12365,1726687800,2024-09-18 19:30:00
SHORT,SELL,220.69000244,242.75900268,0,1726689600,2024-09-18 20:00:00,220.69000244,0.0,22473.0646741,50.91545703,11236.53233792,0.12365,1726689600,2024-09-18 20:00:00
COVER,BUY,227.30999756,-1.0,0,1726754400,2024-09-19 14:00:00,227.30999756,0.0,10899.472260839999,0.0,10899.47226084,0.08995,1726754400,2024-09-19 14:00:00
SHORT,SELL,229.49499512,252.44449463,0,1726756200,2024-09-19 14:30:00,229.49499512,0.0,21798.944521679998,47.49328958,10899.47226129,0.08995,1726756200,2024-09-19 14:30:00
COVER,BUY,227.94020081,-1.0,0,1726758000,2024-09-19 15:00:00,227.94020081,0.0,10973.314557689997,0.0,10973.31455769,0.09733,1726758000,2024-09-19 15:00:00
LONG,BUY,227.94020081,205.14618073,0,1726758000,2024-09-19 15:00:00,227.94020081,48.14119896,0.0,0.0,10973.31455818,0.09733,1726758000,2024-09-19 15:00:00
CLOSE,SELL,229.17999268,-1.0,0,1726765200,2024-09-19 17:00:00,229.17999268,0.0,11032.99962526,0.0,11032.99962526,0.1033,1726765200,2024-09-19 17:00:00
SHORT,SELL,229.17999268,252.09799195,0,1726765200,2024-09-19 17:00:00,229.17999268,0.0,22065.99925052,48.14119896,11032.99962526,0.1033,1726765200,2024-09-19 17:00:00
COVER,BUY,228.86999512,-1.0,0,1726770600,2024-09-19 18:30:00,228.86999512,0.0,11047.923279469998,0.0,11047.92327947,0.10479,1726770600,2024-09-19 18:30:00
LONG,BUY,228.86999512,205.98299561,0,1726770600,2024-09-19 18:30:00,228.86999512,48.27161059,0.0,0.0,11047.92328017,0.10479,1726770600,2024-09-19 18:30:00
CLOSE,SELL,229.4671936,-1.0,0,1726774200,2024-09-19 19:30:00,229.4671936,0.0,11076.75101264,0.0,11076.75101264,0.10768,1726774200,2024-09-19 19:30:00
SHORT,SELL,229.4671936,252.41391296,0,1726774200,2024-09-19 19:30:00,229.4671936,0.0,22153.50202528,48.27161059,11076.75101264,0.10768,1726774200,2024-09-19 19:30:00
